head_cam_distance,gaze_distance,face_detection_confidence,engagement
3.953829121034543732e+02,1.760169448737785274e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.948691682063819712e+02,2.094996639371155993e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.411122872920227564e+02,1.122466912961047143e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.487753876607987422e+02,8.880654810835878266e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.494539118927445429e+02,9.181467627104250084e+01,8.800000000000000044e-01,1.000000000000000000e+00
4.435249983131047884e+02,1.090210447266573084e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.422847202697354305e+02,1.105730411201126486e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.416160945797006434e+02,1.278002695775225135e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.258443488743665171e+02,1.305452648452071571e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.141149414617908633e+02,1.188061649265215891e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.117091845417691047e+02,1.345580960025204718e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.081666181640605373e+02,1.490618487394728504e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.035201260736263293e+02,1.401188693350504195e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.063198613202440583e+02,1.385303587516986568e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.166936372704464020e+02,1.571952265607375239e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.128637309087291669e+02,1.555244997488856598e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.128699183038071965e+02,1.515749203488403225e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.144749142268468631e+02,1.452994783002313000e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.031580579633256320e+02,1.415101599545526767e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.019519566002129523e+02,1.450472485066944444e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.012804127400340235e+02,1.475372908455610172e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.987430925334093672e+02,1.475372908455610172e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.971988859469073532e+02,1.451665641538646980e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.995487237599731998e+02,1.494744276546695971e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.038908391753743103e+02,1.517367316330648919e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.047795364727716105e+02,1.663451937721692389e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.136002612634001707e+02,1.949839333449478147e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.883251770106523395e+02,2.340433358261776675e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.919106830388714684e+02,4.030463231039069569e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.580769853313401541e+02,3.212945492526166049e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.330796954330408539e+02,1.203585520433084355e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.312765480004969163e+02,1.214756224531137292e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.282222763940972072e+02,1.306595892249213762e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.208752646266733564e+02,1.278991135091768427e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.208272605594301581e+02,1.344493645497415457e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.307602818995684970e+02,1.482055650616558182e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.426275207041328486e+02,1.627218248442455604e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.459994277011614940e+02,1.694296233423816602e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.498652636423605600e+02,1.829791016288660899e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.074095482435333793e+02,8.276259733616649328e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.650079026044764987e+02,7.979588075074740061e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.414908253541807426e+02,9.632864701084599801e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.152762155342318238e+02,1.166783360282321098e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.906330927860906286e+02,1.232968636702141936e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.965755091716163179e+02,1.368093137884738439e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.230934262837691335e+02,2.316683350420926217e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.723701335091739111e+02,2.082383715829407151e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.565857086268171656e+02,1.495969332942147503e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.534626004424179655e+02,1.472423339180513153e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.634689849385825369e+02,3.463085661396183923e+02,9.300000000000000488e-01,1.000000000000000000e+00
4.623562932601097941e+02,1.323799113853217762e+02,9.300000000000000488e-01,1.000000000000000000e+00
4.547527452306082978e+02,9.337990034387463822e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.981403453462868356e+02,7.617295995331909353e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.777521295900434097e+02,6.229951816803321663e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.688623167397181533e+02,6.331319130677078277e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.744499256613251532e+02,8.225520448376536820e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.776198557515132279e+02,8.323802471489582899e+01,9.799999999999999822e-01,0.000000000000000000e+00
3.909380249049492022e+02,8.647963816933624059e+01,9.799999999999999822e-01,0.000000000000000000e+00
3.903475475136509090e+02,9.919096223318940986e+01,9.799999999999999822e-01,0.000000000000000000e+00
4.279182210776424995e+02,2.091591720701193253e+02,9.549999999999999600e-01,0.000000000000000000e+00
4.462427343419925592e+02,2.562848421006636386e+02,9.300000000000000488e-01,0.000000000000000000e+00
4.537154786429559863e+02,2.699184285852774110e+02,8.800000000000000044e-01,0.000000000000000000e+00
4.552786424951268032e+02,2.801051539299955948e+02,8.800000000000000044e-01,0.000000000000000000e+00
4.457064268382923728e+02,2.386519847518661095e+02,8.800000000000000044e-01,0.000000000000000000e+00
4.008484372888552230e+02,1.575832557511390348e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.012131976884645610e+02,1.449324497441804169e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.087648904004745418e+02,1.518807812967328061e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.071776916133831605e+02,1.518807812967328061e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.048422823984204229e+02,1.514119693083869720e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.038436307714659392e+02,1.500971762025584439e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.986773290399178222e+02,1.483365258165755733e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.866330946096988441e+02,1.295742288442275481e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.878143984318402886e+02,1.230373755744280118e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.875905917012120199e+02,1.224393842910481283e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.767490361697601884e+02,1.289083817936245282e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.707140226591178020e+02,1.259742095160680009e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.629612504778108928e+02,1.308889245826637762e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.858337744459461192e+02,1.515774851683490851e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.022958274330167114e+02,1.569857814669967979e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.625522535905760719e+02,1.914399330747488648e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.607723607631691607e+02,1.490708805819330962e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.078470578800246358e+02,1.457269340231068497e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.087410119894212244e+02,1.500824337736431460e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.099261021533149005e+02,1.478545280133473909e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.034823566454396087e+02,1.368286619499992298e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.988146811514138221e+02,1.322555028199986396e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.910850876125577429e+02,1.259450089091157139e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.720545930525892686e+02,1.173510319300371378e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.716267165577056630e+02,1.254857294192890009e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.783480843071149593e+02,1.229274008889987613e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.777842465543820936e+02,8.348372015034853177e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.711803517353729376e+02,8.778528187246635639e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.741855068249826104e+02,1.000250975736435635e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.826720589879100771e+02,1.219540188815939530e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.850917010251396846e+02,1.101878300773084050e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.838961300794916269e+02,5.632658703485950724e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.877269721551356270e+02,5.402066398867731323e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.888769728321473735e+02,4.959581386453990604e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.899503992034176463e+02,5.072864742839763608e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.883767849966231438e+02,5.274554437840338750e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.866824147380283421e+02,5.368388910426571670e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.906767898973560591e+02,8.586994918257974518e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.934437142044216102e+02,9.060274276834213936e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.940026041584335985e+02,1.087170755453100952e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.954739218288410711e+02,1.232667748732045112e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.970466228565832694e+02,1.317954988546547384e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.957668419147631766e+02,1.321164502594517955e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.965241001282061006e+02,1.310147273728890127e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.967022966156497432e+02,1.246850129270635250e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.958819566594341950e+02,1.246850129270635250e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.953558681873601586e+02,1.289457146776126990e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.966427669901001991e+02,1.325592233356418888e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.964841750525339990e+02,1.351038632210041328e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.961023786189292082e+02,1.349325157093347798e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.954736653891908986e+02,1.325949484982901083e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.945417516366586028e+02,1.328371192727557570e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.928150522500415036e+02,1.365492537872117396e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.861401880099856498e+02,1.443799560935224804e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.844231267396122007e+02,1.479250842736326774e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.866641661444616602e+02,1.484718005895827559e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.966474270811161773e+02,1.565322419242560841e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.962452884618257940e+02,1.701519079311078713e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.780277323561170988e+02,1.550205598632359170e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.722425035113021750e+02,1.183318971912444084e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.792855995170733650e+02,1.458468910852326132e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.813486171970884584e+02,2.892010384666696154e+02,8.800000000000000044e-01,1.000000000000000000e+00
5.019858865380477368e+02,3.459199715575144864e+02,8.800000000000000044e-01,1.000000000000000000e+00
5.056826821091383977e+02,3.370254490997000403e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.614054677290046698e+02,1.546693381951407389e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.084089221873105657e+02,1.473434478969908525e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.964845939339802499e+02,1.401746608365404256e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.864167579095725387e+02,1.266922435823560704e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.855167809403671981e+02,1.241522612953907156e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.877514731630766391e+02,1.312377830418875817e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.857301765627756254e+02,1.368554034545534250e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.826051590605021602e+02,1.352443739223480748e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.845081582161711253e+02,1.383925343219379158e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.002888653734969466e+02,1.460422551201459669e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.137979337792783099e+02,1.600154312749354801e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.680683150869778615e+02,1.316601338689362990e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.598952379264370052e+02,9.134507103466327749e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.542657335955595386e+02,7.621179427100776138e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.536189957835470636e+02,7.269033272037464144e+01,7.949999999999999289e-01,1.000000000000000000e+00
3.799043725249936756e+02,6.312545102590782164e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.766691599180079493e+02,7.366008285939921052e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.778240673845369884e+02,8.179283939576907869e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.897985097796368450e+02,1.087724000582955881e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.898793104895539727e+02,1.260413329371635314e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.004207158883965576e+02,1.372729760421791241e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.022553018663072066e+02,1.341847932529918808e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.936589072169776387e+02,1.067756041804609310e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.938982776626031637e+02,1.002292825801619927e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.958046528612931070e+02,7.941969216155042943e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.024761782438143314e+02,7.617101193478262644e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.139193757004851477e+02,6.051881447071575337e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.230136711755197325e+02,4.950525244602376063e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.397733772964494392e+02,6.051806839107317160e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.442939679986664032e+02,9.667980296653605876e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.685239588324166107e+02,1.502833425179907465e+02,9.799999999999999822e-01,1.000000000000000000e+00
